Score,File,Rows,Columns,Patient_ID_Columns,LUNG1_ID_Count,Clinical_Columns,LUNG1_Detected,Radiomics_Result_File
10,LUNG1-184\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-184\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-185\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-185\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-186\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-186\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-187\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-187\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-188\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-188\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-189\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-189\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-190\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-190\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-191\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-191\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-192\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-192\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-193\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-193\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-194\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-194\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-195\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-195\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-196\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-196\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-197\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-197\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-198\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-198\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-199\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-199\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-200\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-200\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-201\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-201\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-202\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-202\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-203\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-203\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-204\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-204\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-205\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-205\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-206\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-206\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-207\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-207\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-208\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-208\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-209\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-209\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-210\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-210\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-211\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-211\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-212\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-212\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-213\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-213\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-214\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-214\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-215\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-215\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-216\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-216\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-217\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-217\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-218\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-218\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-219\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-219\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-220\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-220\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-221\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-221\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-222\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-222\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-223\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-223\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-224\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-224\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-225\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-225\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-226\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-226\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-227\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-227\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-228\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-228\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-229\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-229\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-230\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-230\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-231\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-231\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-232\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-232\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-233\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-233\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-234\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-234\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-235\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-235\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-236\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-236\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-237\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-237\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-238\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-238\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-239\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-239\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-240\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-240\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-241\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-241\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-242\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-242\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-243\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-243\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-244\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-244\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-245\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-245\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-246\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-246\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-247\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-247\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-248\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-248\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-249\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-249\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-250\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-250\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-251\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-251\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-252\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-252\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-253\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-253\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-254\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-254\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-255\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-255\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-256\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-256\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-257\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-257\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-258\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-258\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-259\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-259\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-260\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-260\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-261\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-261\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-262\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-262\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-263\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-263\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-264\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-264\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-265\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-265\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-266\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-266\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-267\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-267\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-268\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-268\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-269\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-269\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-270\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-270\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-271\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-271\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-272\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-272\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-273\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-273\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-274\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-274\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-275\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-275\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-276\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-276\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-277\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-277\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-278\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-278\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-279\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-279\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-280\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-280\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-281\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-281\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-282\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-282\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-283\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-283\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-284\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-284\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-285\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-285\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-286\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-286\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-287\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-287\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-288\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-288\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-289\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-289\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-290\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-290\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-291\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-291\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-292\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-292\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-293\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-293\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-294\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-294\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-295\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-295\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-296\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-296\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-297\STEP_11_GLCM_TEXTURE\GTV1_GLCM_summary.csv,1,10,Patient_ID,1,,True,True
10,LUNG1-297\STEP_12_LBP_TEXTURE\GTV1_LBP_summary.csv,1,10,Patient_ID,1,,True,True
